title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Mavi Jeans Molly Midrise Bootcut in Deep Supersoft Dark Blue,https://www.walmart.com/ip/Wolford-Individual-10-Tights-Soft-Sable/806438645,32.98,,0,,,Clothing
LAmade Staple V S/S Tee Midnight,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/897069008,77.00,4.4,192,,,Clothing
Saucony Kids Flash A/C (Little Kid) Blue,https://www.walmart.com/ip/Bandolino-Cait-3-Nude/860922098?variantFieldId=actual_color,20.98,4.8,4,,,Clothing
Columbia 300 White Dot Single Bowling Bag,https://www.walmart.com/ip/Columbia-300-White-Dot-Single-Bowling-Bag/188105159,28.95,,0,,,Clothing
Nike Solid Short Sleeve Hydroguard Sapphire,https://www.walmart.com/ip/Nike-Swim-Women-s-Sport-Mesh-Short-Sleeve-Hydroguard-Sapphire-XLarge-Purple/693415657,56.04,,0,"Block out the sun and keep making waves with the athletic Nike Swim Solid Short Sleeve Hydroguard.Semi-fit rashguard crafted from a quick-drying and chlorine-resistant poly blend.Dri-FIT technology wicks perspiration towards the fabric surface where it can evaporate.UPF 40+ protects skin by blocking harmful Ultraviolet A & B rays (UVA/UVB).Added stretch allows a wide range of motion and accelerated dry time.Flatlock seams reduce chafing and irritation.Round neckline with internal neck taping.Full-length zip closure in front.Short raglan sleeves perforated for enhanced breathability and faster drying.Swoosh logo at left chest.Straight hemline.83% polyester, 17% elastane.Hand wash, line dry.Imported.Product measurements were taken using size SM. Please note that measurements may vary by size.If you're not fully satisfied with your purchase, you are welcome to return any unworn and unwashed items with tags intact and original packaging included.Measurements: Length: 24 inNike Swim Women's Black Ziper Rash Guard, swimwear, Women, Rash Guard, Regular, 2020, fashion bathing suits, misses, juniors, swimwear outlet, esunwear.com, orlandoswimwearoutlet.com",,
LAmade Staple V S/S Tee Midnight,https://www.walmart.com/ip/Ted-Baker-Maison-Long-Sleeve-Small-Diamond-Print-Shirt-White/274185316,59.99,,0,,,Clothing
Fred Perry Bold Cuff Pique Shirt Navy,https://www.walmart.com/ip/Publish-Buy-Button-Up-Shirt-Green/694296994,49.95,4.8,532,,,Clothing
Nine West Tatiana Pump Dark Pink,https://www.walmart.com/ip/Nike-Swim-Women-s-Sport-Mesh-Short-Sleeve-Hydroguard-Sapphire-XLarge-Purple/275295677,100.00,,0,,,Clothing
"Columbia 300 Columbia White Dot Single Bowling Bag, Pink",https://www.walmart.com/ip/Columbia-300-White-Dot-Single-Bowling-Bag/111092065,28.95,,0,The Columbia white dot single tote holds up to a size 14 shoe and has a large zippered front accessory pocket. ,,
Yosi Samra Kids Miss Samara Glitter Ballet Flat (Toddler/Little Kid/Big Kid) Fuchsia Glitter,https://www.walmart.com/ip/Trotters-Samantha-Blue-Microfiber-Elastic/357484657,65.00,,0,,,Clothing
Saucony Kids Originals Jazz Lite (Toddler/Little Kid) Pink Llama,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/333406518,48.58,4.3,32,,,Clothing
Under Armour UA Hovr Sonic 2 Daiquiri/Apex Pink/Apex Pink,https://www.walmart.com/ip/Natori-Womens-Gloss-T-Shirt-Bra-Style-731192/382359457,40.00,5.0,1,"Take your training to the next level with the help of the new and improved Under Armour UA Hovr Sonic 2 running shoes. The UA HOVR Sonic 2 is a connected shoe - a pod embedded in the midsole of the right shoe connects via Bluetooth to MapMyRun app, allowing runners to track their run data without a device, receive virtual personalized coaching on the runner's gait, stride length, pace and more.Predecessor: Hovr Sonic.Support Type: Neutral.Cushioning: Lightweight, flexible response. Surface: Road. Differential: 8mm.UA HOVR technology provides 'zero gravity feel' to maintain energy return that helps eliminate impact step after step.Fast-drying Microthread upper provides a breathable, compression-like fit.Full lace-up adjustability.Molded external TPU heel counter helps lock the foot into place. Cushioned tongue to help improve lockdown of the foot. Breathable textile lining. Removable, antimicrobial OrthoLite insole molds to the foot for customized comfort.Compression mesh Energy Web contains and molds UA HOVR foam to give back the energy you put in.High-abrasion rubber under the heel for extra shock absorption.Full-length rubber outsole supplies optimal durability, traction, and support. Imported. Product measurements were taken using size 5, width B - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 8 ozUnder Armour UA Hovr Sonic 2 Daiquiri/Apex Pink/Apex Pink",,
kensie Faux Fur Yarn Mock Neck Sweater KS0K5965 Vintage Rose,https://www.walmart.com/ip/Men-s-Propet-Propet-One-Reel-Fit-Sneaker/281852519,69.99,5.0,1,,,Clothing
Kamik Kids Harper Snow Pants (Toddler/Little Kids/Big Kids) Rose,https://www.walmart.com/ip/SAXX-UNDERWEAR-Daytripper-Boxer-Brief-Fly-Navy-Heather/660349377?variantFieldId=actual_color,500.00,4.2,672,"The seam-sealed Kamik Kids Harper Snow Pants are the perfect pairing for outdoor fun this season! This relaxed-fit pant is designed with a breathable softshell fabrication and a water-repellent finish. Straight-leg construction features detachable bib for versatile wear. Designed with adjustable suspenders, fleece lining, belt loop waistband, zip fly and button closure, and straight hem with internal gaiters. Articulated knees allow full range of motion. 100% polyester;Lining: 100% polyester.Machine wash, line dry.Imported.Product measurements were taken using size 10 (Big Kids). Please note that measurements may vary by size.Measurements: Waist Measurement: 28 in Outseam: 35 in Inseam: 25 in Front Rise: 10 in Back Rise: 14 in Leg Opening: 20 inKamik Kids Harper Snow Pants (Toddler/Little Kids/Big Kids) Rose",,
Cole Haan Anica Thong Sandal Pecan Rose Gold Metallic,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/688287850?variantFieldId=actual_color,,4.6,61,,,Clothing
Sam Edelman Hazel Blue Multi Shibori Print Leather,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/957102882,59.95,4.3,71,"The Sam Edelman Hazel stilettos boast a classic pointed toe and leg-lengthening low-cut vamp for a striking look that's sure to turn heads.Slip-onpump is available in a variety of leather, man-made, and textile uppers. Fittechnology features a padded sock to boost comfort.Synthetic insole.Wrappedhigh stiletto heel.Leather outsole with synthetic heeltap. Imported. _Somecolors contain dyed real fur from calf. Imported from China._ Productmeasurements were taken using size 6, width M. Please note that measurementsmay vary by size.Weight of footwear is based on a single item, not apair.Measurements: * Heel Height: 3 34 in * Weight: 7 ozSam Edelman Hazel Blue Multi Shibori Print Leather",,
Katy Perry The Jamie Light Pink,https://www.walmart.com/ip/Men-s-Royal-Robbins-Everyday-Traveler-Short-10/238065935?variantFieldId=actual_color,14.95,4.6,2036,,,Clothing
Columbia Toddler Snow Problem Beanie,https://www.walmart.com/ip/Columbia-Toddler-Snow-Problem-Beanie/988831928,44.45,,0,,,Clothing
CALVIN KLEIN Womens Blue Embellished Sleeveless V Neck Maxi Hi-Lo Formal Dress  Size 10,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/815085921?variantFieldId=actual_color,23.54,4.2,120,,,Clothing
Lilly Pulitzer Kristen Dress Multi All Together Now,https://www.walmart.com/ip/Lilly-Pulitzer-Kristen-Dress-Multi-All-Together-Now/598115998,28.00,,0,,,Clothing
Herschel Supply Co. Heritage Backpack,https://www.walmart.com/ip/Herschel-Supply-Co-Heritage-Backpack/631226790,57.00,5.0,1,,,Clothing
Lilly Pulitzer Lanette Top Resort White,https://www.walmart.com/ip/Lilly-Pulitzer-Lanette-Top-Resort-White/915167359,12.00,,0,,,Clothing
Natori Devotion Contour Underwire Bra 722179 Deep Purple/Mulberry Purple,https://www.walmart.com/ip/Natori-Devotion-Contour-Underwire-Bra-722179-Deep-Purple-Mulberry-Purple/213176878,40.00,4.8,533,,,Clothing
NYDJ Blouse w/ Pleated Back Avalon Bloom,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/663488022,37.78,4.8,545,,,Clothing
Skechers Stamina Cutback Men's Shoes Taupe Black,https://www.walmart.com/ip/Skechers-Stamina-Cutback-Men-s-Shoes-Taupe-Black/640174629,40.00,4.7,1038,,,Clothing
Miss Me Embellished Border Skinny Jeans in Dark Blue Dark Blue,https://www.walmart.com/ip/adidas-Originals-Superstar-Track-Pants-Vapour-Green/686071869,22.68,,0,,,Clothing
Keen Utility Detroit XT Mid Steel Toe Waterproof Gargoyle/Lake Blue,https://www.walmart.com/ip/American-Rose-Danica-Short-Sleeve-Pocketed-Dress-Carbon/632665300,243.00,4.5,20,,,Clothing
UGG Blanche II Robe Seashell Pink Heather 1,https://www.walmart.com/ip/Natori-Womens-Statement-Side-Support-Bra-Style-746211/976884067?variantFieldId=actual_color,154.00,,0,,,Clothing
Elliott Lauren Control Stretch Pull-On Ankle Pants with Back Slit Detail Chambray,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/972557327,48.58,4.3,32,,,Clothing
adidas Originals Crop Tank Top Bluebird,https://www.walmart.com/ip/Natori-Womens-Statement-Side-Support-Bra-Style-746211/413651258?variantFieldId=actual_color,19.99,,0,,,Clothing
Chinese Laundry Ollie Blue/Ivory,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/801366207?variantFieldId=actual_color,35.96,4.6,61,,,Clothing
Naturalizer Saban Inky Navy Suede,https://www.walmart.com/ip/Under-Armour-UA-Charged-Assert-8-Black-Black-Black/917323060,42.97,4.3,32,,,Clothing
Mountain Khakis Original Mountain Pants Slim Fit Gunmetal,https://www.walmart.com/ip/Mountain-Khakis-Original-Mountain-Pants-Slim-Fit-Gunmetal/694670992,49.95,4.8,532,,,Clothing
Women's SoftWalk Helena Ankle Boot,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/425495484,196.00,4.2,120,,,Clothing
Sam Edelman Hazel Baltic Navy Suede Leather,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/156926638,59.95,4.3,71,"The Sam Edelman Hazel stilettos boast a classic pointed toe and leg-lengthening low-cut vamp for a striking look that's sure to turn heads.Slip-onpump is available in a variety of leather, man-made, and textile uppers. Fittechnology features a padded sock to boost comfort.Synthetic insole.Wrappedhigh stiletto heel.Leather outsole with synthetic heeltap. Imported. _Somecolors contain dyed real fur from calf. Imported from China._ Productmeasurements were taken using size 6, width M. Please note that measurementsmay vary by size.Weight of footwear is based on a single item, not apair.Measurements: * Heel Height: 3 34 in * Weight: 7 ozSam Edelman Hazel Baltic Navy Suede Leather",,
etnies Barge LS Dark Grey/Blue,https://www.walmart.com/ip/Men-s-Royal-Robbins-Everyday-Traveler-Short-10/244539243?variantFieldId=actual_color,,4.6,2036,"Lead the charge and start killin' it with the Barge LS from etnies!Combination upper of suede and tough canvas.Minimal etnies logo branding for a clean, uncomplicated look.Thinned-out, lightly padded tongue and collar.Soft textile lining helps wick away moisture.STI Foam Lite 1 footbed provides superior comfort.Vulcanized construction for enhanced board feel.Durable 400 NBS rubber outsole.Product measurements were taken using size 10, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 1 lbetnies Barge LS Dark Grey/Blue",,
Joules Riva Green Stripe,https://www.walmart.com/ip/Ted-Baker-Maison-Long-Sleeve-Small-Diamond-Print-Shirt-White/556681878,59.99,,0,Make a bold statement in this Joules Riva dress. Sleeveless dress in a sheath silhouette. Striped design on a jersey fabrication. Round neckline. Straight hemline falls above the knees. Slip-on styling. 100% cotton. Machine wash cold and tumble dry low. Imported. Product measurements were taken using size 2. Please note that measurements may vary by size.Measurements: Length: 34 12 inJoules Riva Green Stripe,,
Columbia 35L Backpack One Size Ivy Green,https://www.walmart.com/ip/Columbia-35L-Backpack-One-Size-Ivy-Green/877314501,36.69,,0,,,Clothing
Nine West Tatiana Pump Green,https://www.walmart.com/ip/Nike-Swim-Women-s-Sport-Mesh-Short-Sleeve-Hydroguard-Sapphire-XLarge-Purple/756773105,144.00,,0,,,Clothing
Merrell Nova Lichen Green,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/307060564,68.00,4.4,192,,,Clothing
O'Neill Santa Cruz Printed Boardshorts Camo,https://www.walmart.com/ip/Bandolino-Cait-3-Nude/186599403?variantFieldId=actual_color,20.98,4.8,4,,,Clothing
pediped Logan Flex (Toddler/Little Kid/Big Kid) Deep Sea,https://www.walmart.com/ip/Florsheim-Getaway-Fisherman-Sandal-Brown/876894791?variantFieldId=actual_color,53.96,4.2,108,,,Clothing
Hunter Original Fanny Pack / Belt Bag in Dark Olive,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/919414218?variantFieldId=actual_color,40.00,4.2,120,,,Clothing
Columbia Isoterra Mid Outdry Mud/Teal,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/352896574,59.95,4.3,71,,,Clothing
Columbia C102SM-073-6014 Sunglasses,https://www.walmart.com/ip/Columbia-C102SM-073-6014-Sunglasses/298139301,54.00,,0,,,Clothing
Columbia Big & Tall Terminal Tackle Hoodie Black/Cool Grey Logo,https://www.walmart.com/ip/Columbia-Big-Tall-Terminal-Tackle-Hoodie-Black-Cool-Grey-Logo/225955671,78.00,4.8,611,"Sun protection is the name of the game with this lightweight performance fishing hoodie.The Performance Fishing Gear (PFG) collection is specifically designed for mobility and protection with the angler in mind.Regular Fit is an easy, lightly relaxed fit for comfortable range of motion.Omni-Wick fabric: Moisture-wicking fabric moves perspiration away from the skin to dry quickly on the surface. Four-way stretch for improved range of motion. Omni-Shade UPF 50 fabrication protects your skin during outdoor activity by blocking harmful Ultraviolet A and Ultraviolet B rays (UVA and UVB).Pullover hoodie in a lightweight knit.Three-piece hood.Long raglan sleeves.Straight hem.PFG print at the chest and down the left sleeve.PFG patch set at the center back.100% polyester.Machine wash, tumble dry.Imported.Product measurements were taken using size 2X. Please note that measurements may vary by size.Measurements: Length: 21 inColumbia Big & Tall Terminal Tackle Hoodie Black/Cool Grey Logo",,Sports & Outdoors
Naturalizer Kinsley Alabaster Snake Print Leather,https://www.walmart.com/ip/Naturalizer-Kinsley-Alabaster-Snake-Print-Leather/408282222,44.00,4.2,14,,,Clothing
Victorinox Lexicon Hardside Frequent Flyer Carry-On Titanium,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/789099839?variantFieldId=actual_color,37.78,4.8,545,,,Clothing
Elliott Lauren Control Stretch Pull-On Ankle Pants with Back Slit Detail Silver,https://www.walmart.com/ip/Herschel-Supply-Co-Kids-Heritage-XL-Youth-Aster-Purple-Saddle-Brown/939525379?variantFieldId=actual_color,55.30,4.5,6,,,Clothing
Jewel Badgley Mischka Cook Silver Glitter,https://www.walmart.com/ip/Herschel-Supply-Co-Heritage-Backpack/488219187,141.00,5.0,1,,,Clothing
Sam Edelman Patti Ankle Strap Heeled Sandal Soft Silver Glam Mesh,https://www.walmart.com/ip/Skechers-Stamina-Cutback-Men-s-Shoes-Taupe-Black/817253829,40.00,4.7,1038,,,Clothing
"Edwards Garment Short Sleeve Traditional Collar Camp Shirt, Style 1031",https://www.walmart.com/ip/Edwards-Garment-Short-Sleeve-Traditional-Collar-Camp-Shirt-Style-1031/203872302?variantFieldId=actual_color,26.01,4.7,659,,,Clothing
Sam Edelman Loraine Loafer Silver Soft Metallic Sheep Leather,https://www.walmart.com/ip/Volcom-Kids-Frickin-Chino-Shorts-Big-Kids-Service-Blue/515440180,104.00,4.6,22,,,Clothing
Blue by Betsey Johnson Mel Silver Satin 1,https://www.walmart.com/ip/UGG-Jane-Patent-Jasmine/149487071,155.00,4.6,10,,,Clothing
Columbia Men's PFG Stateside Mesh Back Hat,https://www.walmart.com/ip/Columbia-Men-s-PFG-Stateside-Mesh-Back-Hat/446918637,56.05,,0,,,Clothing
Katy Perry The Jamie Silver,https://www.walmart.com/ip/Stance-Icon-Socks-Dark-Navy/908291596,31.98,4.8,288,,,Clothing
COLUMBIA Sunglasses C102S LOMA VISTA 070 Satin Gunmetal Rectangle 60x14x135,https://www.walmart.com/ip/COLUMBIA-Sunglasses-C102S-LOMA-VISTA-070-Satin-Gunmetal-Rectangle-60x14x135/474437267,54.00,,0,,,Clothing
Columbia C107SM PINE NEEDLE MR-204 Sunglasses,https://www.walmart.com/ip/Columbia-C107SM-PINE-NEEDLE-MR-204-Sunglasses/264839881,136.42,,0,,,Clothing
Perry Ellis Portfolio Very Slim-Fit Stretch Heathered Dress Pants Brushed Nickel,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/255605806,68.00,4.4,192,,,Clothing
ALO Peak Bra Nectar,https://www.walmart.com/ip/Natori-Devotion-Contour-Underwire-Bra-722179-Deep-Purple-Mulberry-Purple/678605856,40.00,4.8,533,,,Clothing
Emerica The Romero Laced White/Orange/Black,https://www.walmart.com/ip/Alternative-The-Luxe-Crew-3-Pack-Bundle-Navy-Heather-Grey-White/469950635,73.00,4.1,9,"Take on your favorite skate haunts with The Romero Laced from Emerica!**Designed, tested, and approved by Leo Romero.** An updated version of theEmerica classic Laced.Uppers of suede or suede and canvas.Tongue stabilizingwing for a snug fit.Features a low-profile cupsole for increased boardfeel.Emerica Triangle Tread pattern with high-density rubber heel drag pod formaximum grip and durability.Imported.Product measurements were taken usingsize 11, width D - Medium. Please note that measurements may vary bysize.Weight of footwear is based on a single item, not a pair.Measurements: * Weight: 13 ozEmerica The Romero Laced White/Orange/Black",,
adidas Originals Firebird Track Jacket Orange,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/420862506?variantFieldId=actual_color,37.78,4.8,545,,,Clothing
UGG Jane Patent Jasmine,https://www.walmart.com/ip/UGG-Jane-Patent-Jasmine/984458339,79.90,4.6,10,,,Clothing
adidas Originals Trefoil Crew Sweatshirt Flash Orange/White,https://www.walmart.com/ip/Lilly-Pulitzer-Kristen-Dress-Multi-All-Together-Now/662337395,28.00,,0,,,Clothing
Saucony Kids Flash A/C (Little Kid) Grey/Orange,https://www.walmart.com/ip/Edwards-Garment-Short-Sleeve-Traditional-Collar-Camp-Shirt-Style-1031/940775416?variantFieldId=actual_color,26.01,4.7,659,,,Clothing
Saucony Kids Originals Jazz Lite (Toddler/Little Kid) Silver/Purple,https://www.walmart.com/ip/Saucony-Kids-Flash-A-C-Little-Kid-Grey-Orange/453112541,51.00,4.8,545,"The Originals Jazz Lite proudly carries the Seal of Acceptance from the American Podiatric Medical Association.Their dainty feet will enjoy the dance of life with the Saucony Kids Jazz Lite! Nylon and suede upper in a retro silhouette. Stitched elements for durability.Iconic side logo for a timeless look.Hook-and-loop with elastic lace closure for a snug fit.Padded tongue and collar for all-day comfort.Textile lining.Cushioned textile footbed.Lightweight EVA midsole for cushioning that won't weigh you down.Durable rubber outsole.APMA approved for the health and comfort of your little one. The APMA is the American Podiatric Medical Association, they advocate for podiatrists, educate consumers and the health-care community, and conduct clinical and socioeconomic research studies.The APMA Seal of Acceptance is granted to products found to promote good foot health. To earn the seal, each product is reviewed by a group of APMA podiatrists to ensure it promotes foot health.According to the APMA, nearly 78% of Americans have experienced foot problems as a result of wearing uncomfortable or ill-fitting shoes during childhood. The feet of young children are soft and pliable and can grow up to a half size every 2-4 months depending on their age, so well-constructed, comfortable and flexible footwear is important.Imported.Product measurements were taken using size 10 Toddler, width M. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 3.4 ozSaucony Kids Originals Jazz Lite (Toddler/Little Kid) Silver/Purple",,
Cole Haan Anica Thong Sandal Sahara,https://www.walmart.com/ip/Stance-Icon-Socks-Dark-Navy/200861976,31.98,4.8,288,,,Clothing
Elliott Lauren Control Stretch Pull-On Ankle Pants with Back Slit Detail Silver,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/946033545?variantFieldId=actual_color,51.00,4.2,120,,,Clothing
etnies Scout Grey/White/Silver,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/496203369,59.95,4.3,71,"On the lookout for an awesome performance sneaker? Look no further than etnies Scout shoe!Breathable mesh upper. Soft lining for comfort. Exposed STI Evolution Foam midsole with rubber pods.STI Foam Lite Level 1 footbed. Full lace-up closure. etnies logo details on tongue, side, and outsole. Imported. Product measurements were taken using size 12, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 7 ozetnies Scout Grey/White/Silver",,
Salty Crew Kids Tippet Cover-Up 6 Panel (Little Kids/Big Kids) Navy,https://www.walmart.com/ip/Herschel-Supply-Co-Kids-Heritage-XL-Youth-Aster-Purple-Saddle-Brown/205787844?variantFieldId=actual_color,500.00,4.5,6,"You have a choice to sink or swim, but reminded with confident swagger in the classic Salty Crew Kids Tippet Cover-Up 6 Panel hat. This adjustable, snap-back cap features brand marking patch across center and back right. Six-panel designed with eyelets offer additional breathability. Flat brim with solid detail.60% cotton, 40% polyester.Spot clean.Imported.Measurements: Circumference: 23 in Brim: 2 12 inSalty Crew Kids Tippet Cover-Up 6 Panel (Little Kids/Big Kids) Navy",,
EASTPAK Springer Pine Green,https://www.walmart.com/ip/American-Rose-Danica-Short-Sleeve-Pocketed-Dress-Carbon/150784387,54.44,4.5,20,"Made of a sturdy 100% nylon fabric, the EASTPAK Springer bag allows you to complement your laid-back style perfectly.Features an adjustable belt so it's comfortable to wear.Double zip closure reveals main compartment.Rear zip pocket is perfect for storing things safely.Imported.This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.ours.com for full manufacturer warranty details.Measurements: Bottom Width: 9 12 in Depth: 1 12 in Height: 5 34 in Strap Length: 48 in Strap Drop: 23 in Weight: 4 ozEASTPAK Springer Pine Green",,
Osiris D3 2001 Brigade/Green,https://www.walmart.com/ip/Trotters-Samantha-Blue-Microfiber-Elastic/402858397,65.00,,0,"Own the block with the fresh throwback styling of the D3 from Osiris. Team shoe designed by Osiris Athletes.Eight-point Breathe-Right ventilation system double layered mesh panels.Embossed sonic molded 3m reflective TPVR Side/D3 super loop panel.Anatomically True-fit dual density padded no-slip heel cup.TPR piping reinforced Endura coasted side panel.Flip-Touch System smooth inner side panel padded tri-coat mesh and internal toe box neoprene comfort padding.Combination PVC/TRP D3 super loops.Dual-density anatomically contoured padded tongue with stretch mesh retainers.PVC Tongue lace retainers with TPR.Pull loop and tri-coat mesh strobel construction.Osiris Supergrip rubber compound with aggressive tread pattern.Helium tunnel compression anti-impact system.Variable helium inflation ratios: front 1.0 kg/cm - black 1.5 kg/cm.High impact resistant lightweight PU.Stabilizer midsole.PU embedded internal epoxy-coated logo.Pro design EVA anti-shock insole.Product measurements were taken using size 9.5, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 1 lb 8 ozOsiris D3 2001 Brigade/Green",,
Columbia Flex ROC Pants Sage,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/822355347,48.58,4.3,32,,,Clothing
Jewel Badgley Mischka Cook Silver Glitter,https://www.walmart.com/ip/Magicsuit-Plus-Size-Solid-Mila-One-Piece-Romper/310148664,141.00,,0,,,Clothing
TravisMathew The Trifecta Pants Bluestone,https://www.walmart.com/ip/Men-s-Propet-Propet-One-Reel-Fit-Sneaker/402018025,69.99,5.0,1,,,Clothing
Katy Perry The Jamie Silver,https://www.walmart.com/ip/Katy-Perry-The-Jamie-Silver/445672425,5.62,4.4,5,,,Clothing
Brixton Albany Cap Black/Silver,https://www.walmart.com/ip/American-Rose-Danica-Short-Sleeve-Pocketed-Dress-Carbon/869645278,64.00,4.5,20,"The night is young! Fun times are in the cards with the style-savvy Brixton Albany cap.Fisherman cap in a stylish corduroy. Leather band with tooled detailing.Classic rope accent.Metal brixton logo rivet.Lined interior band for comfortable wear.90% cotton, 10% polyester.Imported.Product measurements were taken using size SM (7). Please note that measurements may vary by size.Measurements: Circumference: 22 in Brim: 2 inBrixton Albany Cap Black/Silver",,Party & Occasions
Sam Edelman Loraine Loafer Silver Soft Metallic Sheep Leather,https://www.walmart.com/ip/SAXX-UNDERWEAR-Daytripper-Boxer-Brief-Fly-Navy-Heather/812645390?variantFieldId=actual_color,124.00,4.2,672,,,Clothing
Katy Perry The Sissy Silver 3,https://www.walmart.com/ip/Natori-Womens-Gloss-T-Shirt-Bra-Style-731192/994391132,40.00,5.0,1,,,Clothing
Stride Rite M2P Lighted Neo (Toddler) Silver,https://www.walmart.com/ip/Women-s-Merrell-Dassie-Stitch-Buckle-Slip-On/752810399?variantFieldId=actual_color,54.95,4.4,130,,,Clothing
Fjllrven Abisko Shade Long Sleeve T-Shirt Dusk,https://www.walmart.com/ip/Ted-Baker-Maison-Long-Sleeve-Small-Diamond-Print-Shirt-White/407875370,59.99,,0,,,Clothing
Livie & Luca Ruche (Toddler/Little Kid) Silver Metallic,https://www.walmart.com/ip/Clarks-Vargo-Apron-Dark-Tan-Leather/771475165?variantFieldId=actual_color,47.95,4.6,8,,,Clothing
Miss Me Lace Hem Open Front Long Sleeve Cardigan Dark Green,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/461818382?variantFieldId=actual_color,35.96,4.6,61,,,Clothing
Columbia 300 White Dot Single Bowling Bag,https://www.walmart.com/ip/Columbia-300-White-Dot-Single-Bowling-Bag/177806654,28.95,,0,Columbia 300 White Dot Single Bowling Bag    ,,
Saucony Originals Shadow Original Light Grey/Burnt Orange,https://www.walmart.com/ip/Keen-Utility-Carson-Mid-Aluminum-Safety-Toe-Black-Steel-Grey/355285202,49.95,3.9,8,,,Clothing
DC Trase SD Grey/Dark Red,https://www.walmart.com/ip/Threads-4-Thought-Tri-Blend-Long-Sleeve-Pocket-Tee-Gunmetal/679526784,78.00,,0,"Looking for a versatile shoe that's as comfortable skating as it is hanging out? Look no further than the DC Trase SD shoe!Low-top skateboard shoe silhouette.Clean uppers of durable suede.Lace-up closure with metal eyelets.Printed DC logo adorns side.Vulcanized construction for superior flex and board feel.Abrasion-resistant sticky rubber outsole with DC's trademarked ""Pill"" pattern tread for long-lasting, grippy wear.Imported.Product measurements were taken using size 9.5, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 11 ozDC Trase SD Grey/Dark Red",,
Jessica Simpson Pixera 2 Neon Orange,https://www.walmart.com/ip/Women-s-Merrell-Dassie-Stitch-Buckle-Slip-On/154720637?variantFieldId=actual_color,54.95,4.4,130,,,Clothing
Saucony Originals Shadow Original Light Grey/Burnt Orange,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/128028702,48.58,4.3,32,,,Clothing
Saucony Kids Flash A/C (Little Kid) Grey/Orange,https://www.walmart.com/ip/Men-s-Propet-Propet-One-Reel-Fit-Sneaker/443797405,69.99,5.0,1,,,Clothing
Blue by Betsey Johnson Mel Silver Satin 1,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/161231103?variantFieldId=actual_color,,4.6,61,,,Clothing
Ryka Adel Tea Rose,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/899852733?variantFieldId=actual_color,35.96,4.6,61,,,Clothing
