title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
"Zimtown 8 in 1 Heat Press Machine, 12"" x 15"" Digital LED 1200W Transfer Sublimation Machine, for Printing T-Shirt / Hat / Mug / Plate / Cap, Dual LCD Timer, 360 Degree Swivel",https://www.walmart.com/ip/Zimtown-8-1-Heat-Press-Machine-12-x-15-Digital-LED-1200W-Transfer-Sublimation-Printing-T-Shirt-Hat-Mug-Plate-Cap-Dual-LCD-Timer-360-Degree-Swivel/801451953,226.99,3.5,4, ,"This 8 in 1 heat press machine can be used for T-shirts, caps, ceramic plates, ceramic tiles, mugs, coasters, mouse pads, jigsaw puzzles, lettering, other misc. fabrics & materials. It can transfer colorful pictures and characters of sublimating and dissolved printing ink onto ceramics, glasses and textiles such as cotton, flax, chemical fiber, nylon, etc.,(1) Platen Press: 12"" x 15""; ,(2) Hat/Cap Press: 6""x 3"" (curved); ,(3) Mug Press: 6oz; ,(4) Mug Press: 11oz; ,(5) Mug Press: 15oz (Cone); ,(6) Mug Press: 17oz (Cone); ,(7) Plate Press (#1): 5"", Max Diameter; ,(8) Plate Press (#2): 6"", Max Diameter. ,The 12"" x 15"" (38X30cm) heat platen provides a big surface to transfer onto flat surfaced items such as T-shirts, ceramic plates, mouse pads, jigsaw puzzles etc.,4/5"" thick heating board - built-in structural support to maintain flatness. Warm up quickly and offer even heating. 24/5"" long arm handle - comfortable rubber grip for everyday use and long production runs,Full 360-degree rotation. New Swing Away Design helps you avoid these. The heating element could be moved safely aside and reduce the chances of accidental contact.,1250W Wattage and Temperature Range 32 - 480 Fahrenheit degree (0 - 250 Centigrade), Rhinestone could also heat press perfectly! Timer Control 0-999 Seconds; Adjustable Height 13 1/2"" to 17"", could transfer colorful pictures on various things.,The heat transfer press with teflon-coated platen press element, preventing scorching of transfers, and does not require a separate silicone/teflon sheet. Harmless to The Cloth: convenient to clean, and provide attractive appearance.,Preset the desired temperature and timer. Intelligent audible alarm after the transfer done.,This allows the pressure to be adjusted according to the thickness of the material you're transferring to,Tt is elevated with dual supports. Easily exchange to other elements,Allows pressure to be more evenly distributed across the entire platen when ,1. Power Input: 110V/60Hz,2. Wattage: 1250W ,3. Temperature Range: 32 - 450°F（0 - 232°C）,4. Timer Control: 0-999 Seconds,5. Adjustable Height: 13 1/2"" to 17"",6. Cord Length: 4.9"",7. Dimensions: (16.93 x 15.35 x 16.54)"" / (43 x 39 x 42)cm (L x W x H) ,1 x Fully-assembled Machine with Platen Press,1 x Hat Press,4 x Mug Presses,2 x Plate Presses,1 x Silicone Pad,1 x Cotton Pad,1 x Manual,T-shirts, Cups and Hats are Not Included,Digital Led Controller And Eight Elements,Large 12"" x 15"" transfer element,360 Degree Swing Away Design,Digital LED controller",Arts Crafts & Sewing
"80 Count, 2 Pack Equate Beauty Makeup Remover Wipes",https://www.walmart.com/ip/80-Count-2-Pack-Equate-Beauty-Makeup-Remover-Wipes/38294506,5.97,4.4,637,"Equate Beauty Makeup Remover Cleansing Towelettes are a gentle way to put your best face forward each day. These towelettes are pre-moistened, so you can use them immediately, without adding water. They quickly dissolve all traces of dirt, oil, and makeup from your face and neck. Even hard to remove waterproof mascara doesn't stand a chance. After using, your face will feel thoroughly clean and will be ready for the next step in your skin care regime. Both alcohol-free and oil-free, these towelettes work for a variety of skin types, and they won't irritate your skin with daily use. The resealable lid keeps moisture in and helps keep these towelettes lasting longer in your beauty cabinet. Packaged in a convenient two-pack, you can easily keep one pack with you on the go and one at home. Equate Beauty Makeup Remover Cleansing Towelettes uses only quality ingredients to gently clean your face day or night.","Dissolves all traces of dirt, oil, and makeup,Pre-moistened facial wipes,Gentle on skin,Packaged in a convenient two-pack,Leaves skin feeling clean,Resealable lid keeps moisture in",Beauty
"(2 Pack) Equate 70% Isopropyl Alcohol, 32 Oz",https://www.walmart.com/ip/2-Pack-Equate-70-Isopropyl-Alcohol-32-Oz/706238851,3.92,4.8,10266,"Take care of wounds with Equate 70% Isopropyl Alcohol. This first aid antibacterial cleansing agent helps prevent the risk of infection in minor cuts, scrapes and burns. It is 70% concentrate isopropyl alcohol and can be used for preparation of skin prior to injection. Equate's isopropyl alcohol is great for cleaning topical cuts, scrapes, and bruises on knees, hands and any other areas. For best results, clean affected area one to three times a day by applying a small amount of this antiseptic. You can also use this isopropyl alcohol for removing permanent marker from white boards, homemade cleaners for mirrors, bathrooms, grease in the kitchen, removing sticker residue, homemade air fresheners and more. With so many ways to use Equate Wintergreen 50% Isopropyl Alcohol is great to keep in your house.","Antibacterial cleansing agent helps prevent the risk of infection,Use for preparation of skin prior to injection,Cleaning topical cuts, scrapes, and bruises,Removes permanent marker from white boards,Makes great homemade cleaners for mirrors, bathrooms, grease in the kitchen,Removes sticker residue,Good homemade air freshener",Health
"60 Pack Mini Craft Mirrors, 2 inches Circle Round Glass Mosaic Tile Pieces, Small Crafts Mirror for Home Wall Decoration Crafts DIY Projects",https://www.walmart.com/ip/60-Pack-Mini-Craft-Mirrors-2-inches-Circle-Round-Glass-Mosaic-Tile-Pieces-Small-Crafts-Mirror-for-Home-Wall-Decoration-Crafts-DIY-Projects/704558086,10.99,5.0,4,Package Includes,"Craft Mirror - 60-Pack Mini Round Mirror Circles for Home Décor & DIY Craft, 2"" x 1,Craft Mirror - 60-Pack Mini Mirror Circles, Glass Mosaic Tile Pieces for Home Decor, DIY Craft Projects, 2-Inch Diameter,CREATE BEAUTY: Make your own mirror mosaic at home to give any space amazing decor.,SMOOTH SAILING: These mirrors are smooth and have unfinished edges meaning you could add your own touches.,COMPACT: Make your own beauty compact at home or replace a broken mirror in your favorite one.,MAKE CRAFTS: Add these to your latest project to make any craft shine and shimmer.,DIMENSIONS: Each of the 60 mirrors has a 2 inch diameter.,Do you need the perfect shiny thing to add to a craft project or home decor idea? This 60 pack of beautifully reflective mirrors could be just the thing. Each mirror is perfectly round with an unfinished edge, meaning you can add your own style to it. Make a mirror mosaic at home or at the office to open up a space and reflect more light into the space. You can also use these mirrors to make a compact for putting on makeup or repair on that is already broken. Each mirror has a diameter of 2 inches.,Product names are trademark of listed manufacturer or other owners, and are not trademarks of eForCity Corp. The manufacturer does not necessarily endorse use of these products.",Arts Crafts & Sewing
"InterDesign Microfiber Spa Non-Slip Long Bathroom Rug, 60"" x 21"", White",https://www.walmart.com/ip/InterDesign-Microfiber-Spa-Non-Slip-Long-Bathroom-Rug-60-x-21-White/33663960,44.84,4.5,18,,,Home
"Value 6 Inch Polyester Filled Quilted Top Bunk Bed Mattress, Twin, Navy",https://www.walmart.com/ip/Value-6-Inch-Polyester-Filled-Quilted-Top-Bunk-Bed-Mattress-Twin-Navy/10247115,63.00,3.5,3692,,,Home
"Queer Eye Rylie Track Arm Sofa, Black Faux Leather",https://www.walmart.com/ip/Queer-Eye-Rylie-Track-Arm-Sofa-Black-Faux-Leather/149727782?wpa_bd=&wpa_pg_seller_id=F55CDC31AB754BB68FE0B39041159D63&wpa_ref_id=wpaqs:3AJBwPMrmv9iCCxg_f2E_F7f2-OE8cY-USgDU4snbZhIYPgQAsp6jmUmkwzZFwGZ9YYJoTUwhNTE3zkULQJUAwtT39bY7dvF7Zrfy5nHKo4JSwMxxA98BfHxON48Bw873aFZCMVRxXNGYPCn89XFvVZpxChji9eHtgdxMJKBOnET367eYLrUsi8kBfA7NsmGlNjY_3WoYkVJIUxhnI3EXQ&wpa_tag=__tag__&wpa_aux_info=__aux_info__&wpa_pos=4&wpa_plmt=__plmt__&wpa_aduid=__aduid__,299.00,5.0,8,,,Home
Espresso Straw Weave 4 Panel Room Divider with One Shelf,https://www.walmart.com/ip/Espresso-Straw-Weave-4-Panel-Room-Divider-with-One-Shelf/34933880,83.30,4.2,10,,,Home
L.O.L. Surprise! O.M.G. Remix Kitty K Fashion Doll – 25 Surprises with Music,https://www.walmart.com/ip/L-O-L-Surprise-O-M-G-Remix-Kitty-K-Fashion-Doll-25-Surprises-with-Music/536878639,34.88,4.8,27,"O.M.G. we sisters are ready to take the stage, but everything on our So Extra Tour got remixed – from our music to our fashions. We’re calling all B.B.s to join with our crew, and together, we’ll put on a concert that will bring down the house. We’ll take our fresh sound, outrageous fashion and showstopping moves and do what we do best – play that fierce music and remix this vibe. Unbox L.O.L. Surprise! O.M.G. Remix fashion doll – Kitty K – with 25 surprises. Kitty K is just an R&B diva, who lives for the spotlight in her shimmering coat and holographic bodysuit. She has stunning features, beautiful, styled hair, and her own showstopping style. She's the big sister to fan favorite L.O.L. Surprise! character, Kitty Queen, and she's ready for the ultimate concert – the So Extra Tour. But she needs your help, because everything got remixed! Unbox the full-size record and play it on her record player packaging. It really plays a Kitty K's R&B piece of a surprise song. Then, get her ready for the show. Kitty K includes 2 complete fashion looks – but her 2nd outfit got remixed! Collect her BFF, Pop B.B., to complete her look just in time to take the stage! She also includes music accessories, so she's ready for the concert. Have her strike a pose to show her off on her included doll stand. She also includes her magazine with the lyrics to her piece of the song. Collect all the lyric sheets from the whole L.O.L. Surprise! Remix line to reveal the whole song. Or, mix & match lyrics to create your own Remix. Each L.O.L. Surprise! O.M.G. Remix includes a fashion doll, 2 fashion looks, 1 pair of shoes, a shoebox, accessories, a hat box, a hair brush, a doll stand, a full-size record, a lyric magazine and a package that really plays music. Collect all 4 L.O.L. Surprise! O.M.G. Remix fashion dolls. Collect the whole L.O.L. Surprise! Remix line to collect all the song lyrics and complete the surprise song.","UNBOX 25 SURPRISES with L.O.L. Surprise! O.M.G. Remix fashion doll, Kitty K. She has stunning features, styled hair and articulated for tons of poses! ,FASHION REMIX: Kitty K comes with 2 fashion looks, but her 2nd outfit got remixed with her BFF, Pop B.B. Collect both to complete her look.,R&B DIVA: Kitty K is inspired by R&B music, with her shimmering coat and holographic bodysuit perfect for the spotlight. Dress Kitty K in her fierce fashions. PRO TIP: Hands are removable for easy dressing. ,SPIN RECORD TO PLAY MUSIC: Unbox Kitty K's full-size record that really plays music on the package. Play the record to reveal Kitty K's R&B piece of a surprise song. ,UNBOX SONG LYRICS: Kitty K also includes a magazine with her song lyrics. Collect all the lyric sheets from the whole L.O.L. Surprise! Remix line to reveal the whole song. Or, mix & match lyrics to create your own Remix. ,INCLUDES: fashion doll, 2 fashion looks, 1 pair of shoes, shoebox, accessories, hat box, hair brush, garment bags, doll stand, record, lyric magazine and record player package that plays music.,COLLECT ALL 4 L.O.L. Surprise! O.M.G. Remix fashion dolls.",Gifts & Registry
770P PLUS 12.5 ft Telescoping Ladder,https://www.walmart.com/ip/770P-PLUS-12-5-ft-Telescoping-Ladder/12343303,321.94,4.6,25,"The Xtend+Climb ® Home Series 770P+ is a versatile telescoping ladder designed with homeowners and do-it-yourselfers in mind. Standing at 12.5 feet and retracts down to 32 inches, the 770P+ is the tallest of the three Home Series models making it the perfect for reaching those higher areas around the house. As part of the Home Series, the 770P+ is compact and easy to use but still has the strength, safety, and durability to tackle projects around the home. It extends and locks by the foot, so it's only as tall as you need it. The double overmolded feet ensure traction. When you are done cleaning windows, clearing gutters or painting, this adjustable ladder goes right back into the smallest closet or corner of the garage and stays out of the way until you need it again. Safe and easy to use, the 770Pplus makes difficult chores easier, leaving more time for relaxation and fun around the house.12.5 ft Telescoping Ladder",,Home Improvement
5' FG STEP LDR IA,https://www.walmart.com/ip/5-FG-STEP-LDR-IA/21271263,84.69,5.0,9,"The 6205 Werner 5' Fiberglass Step Ladder is ideal for the homeowner or the professional, as well as for many different tasks and projects. With a duty rating of 300 lbs, it features a HolsterTop with the Lock-In System to secure tools from falling while keeping them right at hand. This 5' step ladder offers a full set of rear horizontals and heavy-duty internal spreaders to make it sturdy and stable and to keep you safe as you use it. All steps are knee braced and the foot pads are riveted to the EDGE structure. The EDGE bracing system helps protect the rail from damage. This Werner 5' Fiberglass Step Ladder has TRACTION-TRED steps, each of which is slip resistant and double riveted. It also has fiberglass rails are non-conductive, making it suitable for working near electricity.","Stepladder,Heavy duty,Fiberglass,Orange,300 lb weight limit,21.63"" width x 35.13"" spread,5',Heavy-duty step ladder has full set of rear horizontals and heavy-duty internal spreaders,Non-conductive fiberglass rails,HolsterTop with Lock-In System on top step,Knee-braced steps,Slip-resistant, double-riveted TRACTION-TRED steps,Foot pads are riveted to EDGE bracing system",Home Improvement
"3M WorkTunes Connect Hearing Protector, Bluetooth Technology",https://www.walmart.com/ip/3M-WorkTunes-Connect-Hearing-Protector-Bluetooth-Technology/402823314,60.00,3.8,372,"3M™ WorkTunes™ Connect Hearing Protector with Bluetooth® wireless technology combines a modern, comfortable design with high-fidelity sound quality. This innovative hearing protection lets you conveniently make and take phone calls. Equipped with Bluetooth® Wireless Technology, these ear-protective headphones allow you to stream the entertainment of your choice from your smartphone or other mobile device, while providing hearing protection in noisy environments. The low profile and lightweight design is crafted with style in mind. Built-in comfort features such as soft ear cushions and a hat-compatible headband are excellent for extended wear. Whether you're using a power saw or mowing the day away, reach for 3M™ WorkTu¬nes™ Connect Hearing Protector with Bluetooth® wireless technology to help make your workday entertaining and–most importantly ¬comfortable.","NRR of 24 dB (Noise Reduction Rating)*,BLUETOOTH ® TECHNOLOGY lets you seamlessly stream entertainment from your mobile phone and any other Bluetooth® enabled device,HIGH-FIDELITY SPEAKERS provide premium sound quality,INTEGRATED MICROPHONE lets you make and take phone calls without removing the hearing protection,CORD AND ANTENNA-FREE design lets you move easily on the job,SIMPLE SINGLE-BUTTON INTERFACE allows you to stay focused on the job,AUDIO ASSIST TECHNOLOGY provides operational and set-up guidance¬–without having to take off the hearing protector,FLEXIBLE HEADBAND with cutouts to improve comfort when worn with caps,LIGHTWEIGHT, LOW-PROFILE DESIGN is great for extended wear",Home Improvement
14 pcs Jig Saw Blade,https://www.walmart.com/ip/14-pcs-Jig-Saw-Blade/302318349,8.54,,0,"|Metal Cutting Cobalt Steel Blades:| (2) 32T, (2) 24T, (2) 18T, (2)|Wood Cutting High Alloy Steel Blades:| (2) 10T, (2) 8T, (2) 6TComplete w/ Storage Case14 pcs Jig Saw Blade",,Home Improvement
Skechers Work Burgin - Tarlac Steel Toe Boot (Men's),https://www.walmart.com/ip/Skechers-Work-Burgin-Tarlac-Steel-Toe-Boot-Men-s/478890591,50.95,4.2,244,,,Clothing
"XO Vision X358 7"" Single-din In-dash DVD Receiver With Bluetooth",https://www.walmart.com/ip/XO-Vision-X358-7-Single-din-In-dash-DVD-Receiver-With-Bluetooth/46488436,99.87,4.3,71,"The XO Vision 7"" Dash Touchscreen DVD Receiver features the latest in car stereo technology. It is DVD/CD/MP3/MP4 compatible for playback of your favorite movies and music on the go. Add up to 30 preset AM/FM stations so you can find exactly the right tunes or talk radio shows to enhance your driving experience. A highly accessible USB port and aux-in on the front panel of this XO Vision DVD player provide a convenient connection for your removable storage devices and MP3 players. Enjoy safer hands-free conversations thanks to the built-in Bluetooth. A subwoofer can be connected to your Bluetooth to further enhance the sound of your calls, music or movies. The viewing window on this 7"" touchscreen car DVD receiver is simple to use. It slides out and flips up into a supported position. Reverse camera input is available on the player.The XO Vision DVD player has a 4-band EQ and ESP function. This dashboard media system includes an SD card slot.  ","7'' touchscreen DVD receiver with touchscreen controls,AM/FM with 30 presets,DVD/CD/MP3/MP4 compatible,Front USB port,SD card slot,AV input/output,XO Vision DVD player has reverse camera input,Subwoofer output,4-band EQ,Aux-in on front panel,ESP function,50W x 4 power output,In-dash DVD receiver with Bluetooth technology",Auto & Tires
（Free Gift 3Pcs Lens）Solar Powered Auto Darkening Welding Helmet Grinding Welder Professional Mask for MIG TIG ARC,https://www.walmart.com/ip/Free-Gift-3Pcs-Lens-Solar-Powered-Auto-Darkening-Welding-Helmet-Grinding-Welder-Professional-Mask-for-MIG-TIG-ARC/570419967,31.99,3.3,3,  ,"1. High strong materials and fire retardant,can prevent resistance,anti-aging.,2. High definition protective filter,you can see the welding conditions clearly when welding the goods.Welding luminosity is soft and comfortable.,3. It works the moment you start work,this products adopts advanced circuit design.,4. Striking the arc,the observing window darkens immediately.,5. Permanent UV/IR protection.,6. Fashion appearance.light designing ,wearing comfortable.,7. High performance solar cells and battery.,8. Sensitivity and delay time can be adjustable.,9. Grinding and welding mode can be chosen.,Specifications:,Light states:DIN 4,Dark states:DIN9-13 free adjustment(Outside Variable),View Area:9.2 x 4.2cm,Response time(bright to dark):<1/30000 seconds(normal tempteratur conditions),Sensitivity (welding based on current size):adjustable: low/high,Battery: battery+solar cells,no battery change required.,UV protecion:16 levels,Working temperature: -5℃~55℃,Storage temperature:-20℃~70℃,Masks materials:PP,Package include:,1 x Welding Helmet,3Pcs Lens,1 x User Manual,1. High strong materials and fire retardant,can prevent resistance,anti-aging.,2. High definition protective filter,3. It works the moment you start work,this products adopts advanced circuit design.,4. Striking the arc,the observing window darkens immediately.",Home Improvement
Exedy Racing Clutch 16085 Clutch Kit Fits 91-92 Supra,https://www.walmart.com/ip/Exedy-Racing-Clutch-16085-Clutch-Kit-Fits-91-92-Supra/161808048,261.68,,0,Clutch Kit,"Specified OEM Equipment Worldwide,Meets Or Exceeds Manufacturers Torque Ratings,Designed Using Latest Technology And Innovations,Durability By Advanced Engineering,Supplier To All 11 Japanese Manufacturers,Designed Using The Highest Quality Materials,Supplier To Ford And GM In USA,Ready To Meet The Customers Needs,Specified OEM Equipment Worldwide,Meets Or Exceeds Manufacturers Torque Ratings,Designed Using Latest Technology And Innovations,Durability By Advanced Engineering,Supplier To All 11 Japanese Manufacturers,Designed Using The Highest Quality Materials,Supplier To Ford And GM In USA,Ready To Meet The Customers Needs",Auto & Tires
"""UPG 12V 35AH Jazzy Select GT Power Chair Scooter Battery""",https://www.walmart.com/ip/UPG-12V-35AH-Jazzy-Select-GT-Power-Chair-Scooter-Battery/140086746,64.99,4.5,8,12V 35AH Jazzy Select GT Power Chair Scooter Battery,"UPG # D5722 UB12350 12V 35Ah,Dimensions: 7.75 inches x 5.19 inches x 7.13 inches. Weight: 22.50 Lbs,SLA/AGM maintenance free, spill proof battery,UPG # D5722 UB12350 12V 35Ah,Dimensions: 7.75 inches x 5.19 inches x 7.13 inches. Weight: 22.50 Lbs,SLA/AGM maintenance free, spill proof battery,Rechargeable battery that can be mounted in any position, resists shocks and vibration,1 Year Warranty",Auto & Tires
B&M 45195 Manual Transmission Shifter Lever Kit,https://www.walmart.com/ip/B-M-45195-Manual-Transmission-Shifter-Lever-Kit/742296468,546.95,5.0,1,"B&M Racing introduces the new Precision SportShifter for 2005-2018 Jeep Wrangler TJ and JK models equipped with the NSG370 6-speed manual transmission. The unit features a cnc billet aluminum case with an electric blue anodized finish which houses internal components made from super tough 4140 chromoly. The shift throw has been reduced by 35% over the factory shifter along with the detent pressure which has been significantly increased creating a noticeably stiffer shift feel. This was done to address problems with the softness of the factory shifter detent springs which easily pop out of gear while off-roading. The shifter uses the factory shift stick and knob, however a new B&M shift handle is also in the works that will accept a variety of traditional threaded knobs. B&M Racing is the first and only company to address the JK's need for an upgraded manual shifter option. Made and supported by a Lifetime Limited Warranty.WARNING: This product can expose you to chemicals including Lead; Chromium (hexavalent compounds) and Benzene which are known to the State of California to cause cancer and birth defects; or other reproductive harm (For more information go to www.p65warnings.ca.gov)Fits 2005-2018 Jeep Wrangler with NSG370 6-Speed Manual Transmission.MANUAL SPORT SHIFTER; 05-18 JEEP WRANGLER 6SPDMANUAL SPORT SHIFTER; 05-18 JEEP WRANGLER 6SPDMANUAL SPORT SHIFTER; 07-18 WRANGLERReduces Shift Throw By 35 PercentHeavy Duty Detent SpringsLimited Lifetime WarrantyManual ShifterCNC Machined45195; B/M; b and m; manual shifter; sport shifter; aluminum; jeep; wranglerB&M 45195 Manual Transmission Shifter Lever Kit",,Auto & Tires
Aqua Magic V RV Toilet Pedal Flush / High Profile / White - Thetford 31671,https://www.walmart.com/ip/Aqua-Magic-V-RV-Toilet-Pedal-Flush-High-Profile-White-Thetford-31671/50279102,134.59,4.3,91,"Aqua Magic V pedal flush is the RV toilet that can be installed in any recreational vehicle that accepts a permanent installation, has a classic design and a 17-1/2-inches seating height."," Aqua Magic V is a classic style RV toilet suited for all recreational vehicles, The toilet has a single-pedal system - press it halfway to add water to the bowl and all the way to flush - and 100% bowl coverage flush, Aqua Magic V has a textured lid which sheds water and resists scuffs, offering the comfort and feeling of a household toilet,Lightweight - only 9.8 lbs - plastic RV toilet, easy to install, use and service, To further reduce the water consumption you can install a hand sprayer, perfect for a hand rinse wash down,H: 18-1/2 in (47 cm) - from ground to highest point - lid closed,,L: 17-13/16 in (45.2 cm) - from front of the bowl to the back of the toilet,,W: 15-1/8 in (38.4 cm) - bowl size from side to side,Weight: 9.8 lbs (4.44 kg).",Auto & Tires
B-12 Chemtool Fuel Injector Cleaner,https://www.walmart.com/ip/B-12-Chemtool-Fuel-Injector-Cleaner/16817404,3.47,4.8,58,"Lower your emissions and reduce maintenance costs by regularly using the B-12 Chemtool Fuel Injector Cleaner to restore fuel-injectors to their original spray pattern. It is comprised of a high-energy, solvent-based formula that quickly disperses moisture and dissolves gum, varnish and other fuel residues from the entire fuel system. This B-12 fuel injector cleaner also cleans intake valves and port deposits, while enhancing gasoline engine performance and maximizing fuel economy. It is compatible with a number of vehicles, such as all-terrain, motorcycles, snowmobiles, marine boats, cars and more. This Berryman fuel injector cleaner comes in a convenient 15-ounce spray can.","Lowers emissions and reduces maintenance costs ,Restores fuel-injectors to their original spray pattern,Comprised of a solvent-based formula,Disperses moisture and residue from the entire fuel system,Cleans intake valves and port deposits,Enhances engine performance and maximizes fuel economy,B-12 Chemtool Fuel Injector Cleaner is compatible with a number of vehicles,Comes in a convenient 15 oz spray can",Auto & Tires
"zMAX Micro-Lubricant Engine Treatment Formula, 12 oz or 354 ml",https://www.walmart.com/ip/zMAX-Micro-Lubricant-Engine-Treatment-Formula-12-oz-or-354-ml/16778689,15.94,4.5,29,"The unique ability to soak into metal and help reduce harmful engine deposits helps zMAX increase gas mileage, restore power, extend engine life, extend engine life and reduce emission issues. zMAX begins as a pure lubricant. Our proprietary reformulation process alters the molecular structure, creating molecules that are smaller than those of conventional motor oils. zMAX Micro-lubricant molecules use the fluids in your vehicle as a carrier to reach the internal parts of your engine where ""It Soaks Into Metal"". Once it saturates the metal in your engine, zMAX helps reduce heat and friction, increase gas mileage, restore power, extend engine life, disperse carbon and reduce emission issues.","Formula has Unique Ability that Soaks into Metal,Our proprietary reformulation process alters the molecular structure, creating molecules that are smaller than those of conventional motor oils,Treatment is Helpful to Reduce Carbon Deposits and Friction,Can help to improve or restore fuel mileage in older cars,Can help to maintain fuel mileage in newer cars,Can help to reduce normal wear on engine valve stems, guides, piston rings, and skirts,Can help to reduce emissions in older cars,Designed to Restore Power, Extend Engine Life, and Dissipate Engine Heat,Qty: 12 oz bottle",Auto & Tires
A/C Pro Ultra Synthetic R-134a Refrigerant Recharge Kit - 20 OZ,https://www.walmart.com/ip/A-C-Pro-Ultra-Synthetic-R-134a-Refrigerant-Recharge-Kit-20-OZ/353326131,32.88,4.4,132,"A/C Pro Ultra Synthetic R-134a Refrigerant Recharge Kit helps make recharging your vehicle’s A/C easy and affordable. This A/C leak sealer includes a proprietary formula that seals rubber leaks in o-rings, gaskets, and hoses, and protects your A/C system while providing 2 times cooling boosters, versus the next leading brand of A/C recharge kits. Each A/C Pro r-134a refrigerant kit helps eliminate acid and moisture buildup to protect and extend the A/C system’s life. This A/C recharge kit comes with a reusable, extra-long braided charging hose and gauge for easy, convenient and accurate recharging. Take on car care yourself by recharging your vehicle's A/C with A/C Pro. Nothing cools like A/C Pro.","One 20 oz A/C Pro Ultra Synthetic R-134a Refrigerant Kit,This A/C recharge kit is formulated to help produce cold air and extend A/C system life,Contains approximately 17 oz of R-134a and 3 oz of additives to recharge a vehicle’s A/C system ,Ultra Synthetic Refrigerant helps seal common leaks in rubber components, and eliminates acid and moisture buildup,Comes with a reusable extra-long braided charging hose and gauge with trigger dispenser for easy and accurate recharging,Contains 2x cooling boosters compared to the next leading brand of A/C recharge kits,Fast and easy to use: find the low pressure port, measure the A/C system, and charge",Auto & Tires
75W90 Synthetic GL-5 Heavy Duty Automotive Gear Oil - 5 Gallon Pail (18L - 4.75 GAL),https://www.walmart.com/ip/75W90-Synthetic-GL-5-Heavy-Duty-Automotive-Gear-Oil-5-Gallon-Pail-18L-4-75-GAL/113542460,74.99,4.7,6,"Sinopec GL-5 Synthetic Heavy Duty Automotive Gear Oil is a high-performance gear oil, formulated with high-quality synthetic base oil and an advanced multifunctional additive system to meet the requirements of API GL-5. Designed for the lubrication of hypoid gear sets in passenger vehicles and commercial vehicles, where they offer excellent extreme pressure (EP) and anti-wear properties.","Axles, final drives and power take-off units in trucks, buses and off-highway vehicles used in various industries, including the construction, agricultural, forestry and mining sectors.,Differentials, gear boxes and steering gears, where a hypoid oil is required.,Some industrial gear sets, where an extreme pressure (EP) gear oil is required.,Excellent extreme pressure and anti-wear performance protects gears operating at high speeds and tooth pressures from abrasion, wear and welding, even in severe high-load and shock-loading conditions, extending component life.,Excellent thermal and oxidation stability minimize the build up of deposits and varnish, reducing wear, extending component life and ensuring longer oil life.,Protection against corrosion and rusting extends equipment life, and reduces maintenance costs.,Good low-temperature fluidity ensures optimum lubrication, even in cold start-up conditions, and prevents start-up wear.,Good anti-foaming properties ensure optimum oil film thickness, protecting components against wear, and minimize oil leakage.,Multi-grade oils can be used over a wider temperature range, and so can reduce the need for seasonal oil change thus reducing maintenance costs.,Fully compatible with common seal materials, to extend seal life and prevent fluid leakage.,5 Gallon Pail (18L - 4.75 GAL)",Auto & Tires
ubigear cable tester + crimp crimper + 100 pcs rj45 cat5 cat5e connector plug network tool kits,https://www.walmart.com/ip/ubigear-cable-tester-crimp-crimper-100-pcs-rj45-cat5-cat5e-connector-plug-network-tool-kits/149940146,17.99,4.5,13,[P].[amz_title],"1 x UbiGear Network Crimper 315 -- works for RJ11 (6P4C), RJ12 (6P6C) and RJ45 (8P8C) connectors,1 x UbiGear Cable Tester for cables with RJ45/RJ11/RJ12 Connector,100 x RJ45 RJ-45 CAT5 Modular Plug,1 x Wire Stripper (Free),One-Year Limited Warranty",Industrial & Scientific
Swanson ph Testing Tape with Dispenser 1 Kit,https://www.walmart.com/ip/Swanson-ph-Testing-Tape-with-Dispenser-1-Kit/271290682,13.30,4.6,64,"For optimum health, the body should remain in a neutral to alkaline pH state. With Swanson pH Testing Tape, you'll always know where you sit in the acid/alkaline spectrum.","A color-coded, easy-to-read chart makes it easy to get a fast, accurate reading,Gives you the ability to test pH balance,Features 15 feet of testing tape,100% MONEY BACK GUARANTEE - Our products reflect our commitment to giving you the best quality and service at the best price. We guarantee that every product you purchase is made from the purest, freshest nutrients and meets the highest quality standards. If you aren’t completely satisfied with any product(s) purchased within the last 30 days, simply return the unused portion to us for a full refund.,Per GMP guidelines set forth by the FDA, most products are formulated for 24 months from the date of manufacture. Liquids and probiotics are formulated for 12 months.",Industrial & Scientific
